From,To,Valid-From,Valid-Until,Days,Departure,Arrival,Flight,Aircraft,Duration,from,until,AircraftName,ICAO,Capacity,FromAirport,FromCity,FromCountry,FromLatitude,FromLongitude,ToAirport,ToCity,ToCountry,ToLatitude,ToLongitude,passenger_pre,To_city_country,population_from,population,city_id,from_city_id,from_to
CDG,LHR,2009-01-02,2009-01-23,123457,19:20,19:45,BA325,320,01:25,2,23,Airbus A320-100/200,A320,150,Charles De Gaulle,Paris,France,49.012779,2.55,Heathrow,London,United Kingdom,51.4775,-0.461389,128,United Kingdom_London,11027000.0,11120000.0,33,34,CDG_LHR
CDG,LHR,2009-01-02,2009-01-30,1234567,09:25,10:00,BA305,320,01:35,2,30,Airbus A320-100/200,A320,150,Charles De Gaulle,Paris,France,49.012779,2.55,Heathrow,London,United Kingdom,51.4775,-0.461389,150,United Kingdom_London,11027000.0,11120000.0,33,34,CDG_LHR
CDG,LHR,2009-01-02,2009-01-30,1234567,12:25,12:50,BA309,320,01:25,2,30,Airbus A320-100/200,A320,150,Charles De Gaulle,Paris,France,49.012779,2.55,Heathrow,London,United Kingdom,51.4775,-0.461389,150,United Kingdom_London,11027000.0,11120000.0,33,34,CDG_LHR
CDG,LHR,2009-01-02,2009-01-30,1234567,18:10,18:30,BA323,320,01:20,2,30,Airbus A320-100/200,A320,150,Charles De Gaulle,Paris,France,49.012779,2.55,Heathrow,London,United Kingdom,51.4775,-0.461389,150,United Kingdom_London,11027000.0,11120000.0,33,34,CDG_LHR
CDG,LHR,2009-01-02,2009-01-30,1234567,20:20,20:45,BA327,320,01:25,2,30,Airbus A320-100/200,A320,150,Charles De Gaulle,Paris,France,49.012779,2.55,Heathrow,London,United Kingdom,51.4775,-0.461389,150,United Kingdom_London,11027000.0,11120000.0,33,34,CDG_LHR
CDG,LHR,2009-01-02,2009-01-30,12567,14:40,15:00,BA315,320,01:20,2,30,Airbus A320-100/200,A320,150,Charles De Gaulle,Paris,France,49.012779,2.55,Heathrow,London,United Kingdom,51.4775,-0.461389,107,United Kingdom_London,11027000.0,11120000.0,33,34,CDG_LHR
CDG,LHR,2009-01-02,2009-01-30,34,14:35,14:55,BA315,320,01:20,2,30,Airbus A320-100/200,A320,150,Charles De Gaulle,Paris,France,49.012779,2.55,Heathrow,London,United Kingdom,51.4775,-0.461389,42,United Kingdom_London,11027000.0,11120000.0,33,34,CDG_LHR
CDG,LHR,2009-01-02,2009-01-30,7,08:50,09:15,BA303,320,01:25,2,30,Airbus A320-100/200,A320,150,Charles De Gaulle,Paris,France,49.012779,2.55,Heathrow,London,United Kingdom,51.4775,-0.461389,21,United Kingdom_London,11027000.0,11120000.0,33,34,CDG_LHR
OSL,LHR,2009-01-02,2009-01-30,1234567,07:40,09:15,BA761,319,02:35,2,30,Airbus A319,A319,124,Gardermoen,Oslo,Norway,60.193917,11.100361,Heathrow,London,United Kingdom,51.4775,-0.461389,124,United Kingdom_London,693494.0,11120000.0,33,719,OSL_LHR
OSL,LHR,2009-01-02,2009-01-30,1234567,17:10,18:35,BA767,320,02:25,2,30,Airbus A320-100/200,A320,150,Gardermoen,Oslo,Norway,60.193917,11.100361,Heathrow,London,United Kingdom,51.4775,-0.461389,150,United Kingdom_London,693494.0,11120000.0,33,719,OSL_LHR
OSL,LHR,2009-01-02,2009-01-30,123567,11:30,13:05,BA763,320,02:35,2,30,Airbus A320-100/200,A320,150,Gardermoen,Oslo,Norway,60.193917,11.100361,Heathrow,London,United Kingdom,51.4775,-0.461389,128,United Kingdom_London,693494.0,11120000.0,33,719,OSL_LHR
OSL,LHR,2009-01-02,2009-01-30,4,11:40,13:15,BA763,321,02:35,2,30,Airbus A321-100/200,A321,186,Gardermoen,Oslo,Norway,60.193917,11.100361,Heathrow,London,United Kingdom,51.4775,-0.461389,26,United Kingdom_London,693494.0,11120000.0,33,719,OSL_LHR
AMM,LHR,2009-01-02,2009-01-30,1234567,11:15,14:45,RJ111,313,05:30,2,30,Airbus A310-300 pax,A310,218,Queen Alia Intl,Amman,Jordan,31.722556,35.993214,Heathrow,London,United Kingdom,51.4775,-0.461389,218,United Kingdom_London,4007526.0,11120000.0,33,195,AMM_LHR
MCT,LHR,2009-01-02,2009-01-30,1234567,00:15,06:25,BA72,777,10:10,2,30,Boeing 777 all pax models,\N,305,Seeb Intl,Muscat,Oman,23.593278,58.284444,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,1421409.0,11120000.0,33,501,MCT_LHR
BWI,LHR,2009-01-02,2009-01-30,134567,21:00,09:15+1,BA228,767,07:15,2,30,Boeing 767 all pax models,\N,216,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333,Heathrow,London,United Kingdom,51.4775,-0.461389,185,United Kingdom_London,2106068.0,11120000.0,33,360,BWI_LHR
HEL,LHR,2009-01-02,2009-01-30,1234567,14:05,15:10,AY839,320,03:05,2,30,Airbus A320-100/200,A320,150,Helsinki Vantaa,Helsinki,Finland,60.317222,24.963333,Heathrow,London,United Kingdom,51.4775,-0.461389,150,United Kingdom_London,642045.0,11120000.0,33,722,HEL_LHR
HEL,LHR,2009-01-02,2009-01-30,123457,19:30,20:40,AY835,320,03:10,2,30,Airbus A320-100/200,A320,150,Helsinki Vantaa,Helsinki,Finland,60.317222,24.963333,Heathrow,London,United Kingdom,51.4775,-0.461389,128,United Kingdom_London,642045.0,11120000.0,33,722,HEL_LHR
HEL,LHR,2009-01-02,2009-01-30,7,11:20,12:35,AY837,320,03:15,2,30,Airbus A320-100/200,A320,150,Helsinki Vantaa,Helsinki,Finland,60.317222,24.963333,Heathrow,London,United Kingdom,51.4775,-0.461389,21,United Kingdom_London,642045.0,11120000.0,33,722,HEL_LHR
HEL,LHR,2009-01-02,2009-01-30,1234567,08:00,09:10,AY831,321,03:10,2,30,Airbus A321-100/200,A321,186,Helsinki Vantaa,Helsinki,Finland,60.317222,24.963333,Heathrow,London,United Kingdom,51.4775,-0.461389,186,United Kingdom_London,642045.0,11120000.0,33,722,HEL_LHR
HEL,LHR,2009-01-02,2009-01-30,1234567,16:00,17:10,AY833,321,03:10,2,30,Airbus A321-100/200,A321,186,Helsinki Vantaa,Helsinki,Finland,60.317222,24.963333,Heathrow,London,United Kingdom,51.4775,-0.461389,186,United Kingdom_London,642045.0,11120000.0,33,722,HEL_LHR
HEL,LHR,2009-01-02,2009-01-30,1234567,07:45,09:00,BA795,757,03:15,2,30,Boeing 757 all pax models,\N,178,Helsinki Vantaa,Helsinki,Finland,60.317222,24.963333,Heathrow,London,United Kingdom,51.4775,-0.461389,178,United Kingdom_London,642045.0,11120000.0,33,722,HEL_LHR
HEL,LHR,2009-01-02,2009-01-30,1234567,17:10,18:20,BA799,757,03:10,2,30,Boeing 757 all pax models,\N,178,Helsinki Vantaa,Helsinki,Finland,60.317222,24.963333,Heathrow,London,United Kingdom,51.4775,-0.461389,178,United Kingdom_London,642045.0,11120000.0,33,722,HEL_LHR
IAD,LHR,2009-01-02,2009-01-18,1234567,22:10,10:05+1,BA292,777,06:55,2,18,Boeing 777 all pax models,\N,305,Washington Dulles Intl,Washington,United States,38.944533,-77.455811,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,5379184.0,11120000.0,33,129,IAD_LHR
IAD,LHR,2009-01-02,2009-01-30,1234567,21:15,09:25+1,BA264,777,07:10,2,30,Boeing 777 all pax models,\N,305,Washington Dulles Intl,Washington,United States,38.944533,-77.455811,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,5379184.0,11120000.0,33,129,IAD_LHR
IAD,LHR,2009-01-02,2009-01-30,1234567,18:50,06:45+1,BA216,744,06:55,2,30,Boeing 747-400 pax,B744,416,Washington Dulles Intl,Washington,United States,38.944533,-77.455811,Heathrow,London,United Kingdom,51.4775,-0.461389,416,United Kingdom_London,5379184.0,11120000.0,33,129,IAD_LHR
JFK,LHR,2009-01-05,2009-01-30,1234567,20:05,08:15+1,BA116,777,07:10,5,30,Boeing 777 all pax models,\N,305,John F Kennedy Intl,New York,United States,40.639751,-73.778925,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,18713220.0,11120000.0,33,12,JFK_LHR
JFK,LHR,2009-01-02,2009-01-19,1234567,23:50,11:35+1,AA116,777,06:45,2,19,Boeing 777 all pax models,\N,305,John F Kennedy Intl,New York,United States,40.639751,-73.778925,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,18713220.0,11120000.0,33,12,JFK_LHR
JFK,LHR,2009-01-02,2009-01-30,1234567,18:20,06:25+1,AA100,777,07:05,2,30,Boeing 777 all pax models,\N,305,John F Kennedy Intl,New York,United States,40.639751,-73.778925,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,18713220.0,11120000.0,33,12,JFK_LHR
JFK,LHR,2009-01-02,2009-01-30,123457,08:30,20:30,AA142,777,07:00,2,30,Boeing 777 all pax models,\N,305,John F Kennedy Intl,New York,United States,40.639751,-73.778925,Heathrow,London,United Kingdom,51.4775,-0.461389,261,United Kingdom_London,18713220.0,11120000.0,33,12,JFK_LHR
JFK,LHR,2009-01-02,2009-01-30,123457,18:50,06:55+1,AA104,777,07:05,2,30,Boeing 777 all pax models,\N,305,John F Kennedy Intl,New York,United States,40.639751,-73.778925,Heathrow,London,United Kingdom,51.4775,-0.461389,261,United Kingdom_London,18713220.0,11120000.0,33,12,JFK_LHR
JFK,LHR,2009-01-02,2009-01-30,123457,22:30,10:25+1,BA182,777,06:55,2,30,Boeing 777 all pax models,\N,305,John F Kennedy Intl,New York,United States,40.639751,-73.778925,Heathrow,London,United Kingdom,51.4775,-0.461389,261,United Kingdom_London,18713220.0,11120000.0,33,12,JFK_LHR
JFK,LHR,2009-01-02,2009-01-12,1234567,08:40,20:40,BA178,744,07:00,2,12,Boeing 747-400 pax,B744,416,John F Kennedy Intl,New York,United States,40.639751,-73.778925,Heathrow,London,United Kingdom,51.4775,-0.461389,416,United Kingdom_London,18713220.0,11120000.0,33,12,JFK_LHR
JFK,LHR,2009-01-02,2009-01-25,1234567,20:30,08:30+1,BA114,744,07:00,2,25,Boeing 747-400 pax,B744,416,John F Kennedy Intl,New York,United States,40.639751,-73.778925,Heathrow,London,United Kingdom,51.4775,-0.461389,416,United Kingdom_London,18713220.0,11120000.0,33,12,JFK_LHR
JFK,LHR,2009-01-02,2009-01-30,1234567,18:25,06:25+1,BA112,744,07:00,2,30,Boeing 747-400 pax,B744,416,John F Kennedy Intl,New York,United States,40.639751,-73.778925,Heathrow,London,United Kingdom,51.4775,-0.461389,416,United Kingdom_London,18713220.0,11120000.0,33,12,JFK_LHR
JFK,LHR,2009-01-02,2009-01-30,1234567,19:01,07:05+1,BA174,744,07:04,2,30,Boeing 747-400 pax,B744,416,John F Kennedy Intl,New York,United States,40.639751,-73.778925,Heathrow,London,United Kingdom,51.4775,-0.461389,416,United Kingdom_London,18713220.0,11120000.0,33,12,JFK_LHR
JFK,LHR,2009-01-02,2009-01-30,1234567,19:45,07:50+1,BA176,744,07:05,2,30,Boeing 747-400 pax,B744,416,John F Kennedy Intl,New York,United States,40.639751,-73.778925,Heathrow,London,United Kingdom,51.4775,-0.461389,416,United Kingdom_London,18713220.0,11120000.0,33,12,JFK_LHR
MIA,LHR,2009-01-04,2009-01-17,456,18:05,07:30+1,AA182,777,08:25,4,17,Boeing 777 all pax models,\N,305,Miami Intl,Miami,United States,25.79325,-80.290556,Heathrow,London,United Kingdom,51.4775,-0.461389,130,United Kingdom_London,6445545.0,11120000.0,33,91,MIA_LHR
MIA,LHR,2009-01-02,2009-01-30,1234567,20:30,10:00+1,AA56,777,08:30,2,30,Boeing 777 all pax models,\N,305,Miami Intl,Miami,United States,25.79325,-80.290556,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,6445545.0,11120000.0,33,91,MIA_LHR
MIA,LHR,2009-01-02,2009-01-30,1234567,17:05,06:20+1,BA206,744,08:15,2,30,Boeing 747-400 pax,B744,416,Miami Intl,Miami,United States,25.79325,-80.290556,Heathrow,London,United Kingdom,51.4775,-0.461389,416,United Kingdom_London,6445545.0,11120000.0,33,91,MIA_LHR
MIA,LHR,2009-01-02,2009-01-30,1234567,20:50,10:05+1,BA208,744,08:15,2,30,Boeing 747-400 pax,B744,416,Miami Intl,Miami,United States,25.79325,-80.290556,Heathrow,London,United Kingdom,51.4775,-0.461389,416,United Kingdom_London,6445545.0,11120000.0,33,91,MIA_LHR
ORD,LHR,2009-01-05,2009-01-30,1234567,19:55,09:25+1,BA298,777,07:30,5,30,Boeing 777 all pax models,\N,305,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,8604203.0,11120000.0,33,51,ORD_LHR
ORD,LHR,2009-01-02,2009-01-14,123,22:25,12:00+1,AA98,777,07:35,2,14,Boeing 777 all pax models,\N,305,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Heathrow,London,United Kingdom,51.4775,-0.461389,130,United Kingdom_London,8604203.0,11120000.0,33,51,ORD_LHR
ORD,LHR,2009-01-02,2009-01-18,4567,21:55,11:30+1,AA98,777,07:35,2,18,Boeing 777 all pax models,\N,305,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Heathrow,London,United Kingdom,51.4775,-0.461389,174,United Kingdom_London,8604203.0,11120000.0,33,51,ORD_LHR
ORD,LHR,2009-01-02,2009-01-26,1234567,09:10,22:30,AA90,777,07:20,2,26,Boeing 777 all pax models,\N,305,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,8604203.0,11120000.0,33,51,ORD_LHR
ORD,LHR,2009-01-02,2009-01-30,1234567,17:05,06:35+1,AA86,777,07:30,2,30,Boeing 777 all pax models,\N,305,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,8604203.0,11120000.0,33,51,ORD_LHR
ORD,LHR,2009-01-02,2009-01-30,1234567,17:05,06:40+1,BA294,777,07:35,2,30,Boeing 777 all pax models,\N,305,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,8604203.0,11120000.0,33,51,ORD_LHR
ORD,LHR,2009-01-02,2009-01-30,1234567,21:45,11:35+1,BA296,767,07:50,2,30,Boeing 767 all pax models,\N,216,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Heathrow,London,United Kingdom,51.4775,-0.461389,216,United Kingdom_London,8604203.0,11120000.0,33,51,ORD_LHR
STR,LHR,2009-01-04,2009-01-30,1234567,07:25,08:20,BA917,320,01:55,4,30,Airbus A320-100/200,A320,150,Stuttgart,Stuttgart,Germany,48.689878,9.221964,Heathrow,London,United Kingdom,51.4775,-0.461389,150,United Kingdom_London,630305.0,11120000.0,33,1171,STR_LHR
YYZ,LHR,2009-01-02,2009-01-30,1234567,18:30,06:25+1,BA92,777,06:55,2,30,Boeing 777 all pax models,\N,305,Lester B Pearson Intl,Toronto,Canada,43.677223,-79.630556,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,5429524.0,11120000.0,33,126,YYZ_LHR
YYZ,LHR,2009-01-02,2009-01-30,134567,21:05,09:15+1,BA98,767,07:10,2,30,Boeing 767 all pax models,\N,216,Lester B Pearson Intl,Toronto,Canada,43.677223,-79.630556,Heathrow,London,United Kingdom,51.4775,-0.461389,185,United Kingdom_London,5429524.0,11120000.0,33,126,YYZ_LHR
BOS,LHR,2009-01-02,2009-01-30,1234567,18:05,05:25+1,BA212,777,06:20,2,30,Boeing 777 all pax models,\N,305,General Edward Lawrence Logan Intl,Boston,United States,42.364347,-71.005181,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,4688346.0,11120000.0,33,162,BOS_LHR
BOS,LHR,2009-01-02,2009-01-30,1234567,20:20,07:40+1,BA214,777,06:20,2,30,Boeing 777 all pax models,\N,305,General Edward Lawrence Logan Intl,Boston,United States,42.364347,-71.005181,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,4688346.0,11120000.0,33,162,BOS_LHR
BOS,LHR,2009-01-04,2009-01-30,12356,19:20,06:50+1,AA108,763,06:30,4,30,Boeing 767-300 pax,B763,269,General Edward Lawrence Logan Intl,Boston,United States,42.364347,-71.005181,Heathrow,London,United Kingdom,51.4775,-0.461389,192,United Kingdom_London,4688346.0,11120000.0,33,162,BOS_LHR
BOS,LHR,2009-01-02,2009-01-30,12457,09:00,20:40,AA156,763,06:40,2,30,Boeing 767-300 pax,B763,269,General Edward Lawrence Logan Intl,Boston,United States,42.364347,-71.005181,Heathrow,London,United Kingdom,51.4775,-0.461389,192,United Kingdom_London,4688346.0,11120000.0,33,162,BOS_LHR
BOS,LHR,2009-01-02,2009-01-30,4,18:20,05:55+1,AA108,763,06:35,2,30,Boeing 767-300 pax,B763,269,General Edward Lawrence Logan Intl,Boston,United States,42.364347,-71.005181,Heathrow,London,United Kingdom,51.4775,-0.461389,38,United Kingdom_London,4688346.0,11120000.0,33,162,BOS_LHR
BOS,LHR,2009-01-02,2009-01-30,7,18:55,06:25+1,AA108,763,06:30,2,30,Boeing 767-300 pax,B763,269,General Edward Lawrence Logan Intl,Boston,United States,42.364347,-71.005181,Heathrow,London,United Kingdom,51.4775,-0.461389,38,United Kingdom_London,4688346.0,11120000.0,33,162,BOS_LHR
EWR,LHR,2009-01-02,2009-01-30,1234567,18:50,06:45+1,BA184,777,06:55,2,30,Boeing 777 all pax models,\N,305,Newark Liberty Intl,Newark,United States,40.6925,-74.168667,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,282011.0,11120000.0,33,2182,EWR_LHR
EWR,LHR,2009-01-02,2009-01-30,2346,20:50,08:45+1,BA188,777,06:55,2,30,Boeing 777 all pax models,\N,305,Newark Liberty Intl,Newark,United States,40.6925,-74.168667,Heathrow,London,United Kingdom,51.4775,-0.461389,174,United Kingdom_London,282011.0,11120000.0,33,2182,EWR_LHR
EWR,LHR,2009-01-02,2009-01-30,157,20:30,08:45+1,BA188,767,07:15,2,30,Boeing 767 all pax models,\N,216,Newark Liberty Intl,Newark,United States,40.6925,-74.168667,Heathrow,London,United Kingdom,51.4775,-0.461389,92,United Kingdom_London,282011.0,11120000.0,33,2182,EWR_LHR
LAX,LHR,2009-01-02,2009-01-30,1234567,19:10,13:30+1,AA136,777,10:20,2,30,Boeing 777 all pax models,\N,305,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,12750807.0,11120000.0,33,27,LAX_LHR
LAX,LHR,2009-01-02,2009-01-30,1234567,17:25,11:35+1,BA282,744,10:10,2,30,Boeing 747-400 pax,B744,416,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Heathrow,London,United Kingdom,51.4775,-0.461389,416,United Kingdom_London,12750807.0,11120000.0,33,27,LAX_LHR
LAX,LHR,2009-01-02,2009-01-30,124567,15:50,10:00+1,BA278,744,10:10,2,30,Boeing 747-400 pax,B744,416,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Heathrow,London,United Kingdom,51.4775,-0.461389,356,United Kingdom_London,12750807.0,11120000.0,33,27,LAX_LHR
LAX,LHR,2009-01-02,2009-01-30,3,15:45,09:55+1,BA278,744,10:10,2,30,Boeing 747-400 pax,B744,416,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Heathrow,London,United Kingdom,51.4775,-0.461389,59,United Kingdom_London,12750807.0,11120000.0,33,27,LAX_LHR
PHL,LHR,2009-01-02,2009-01-30,1234567,18:55,06:50+1,BA66,777,06:55,2,30,Boeing 777 all pax models,\N,305,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,5649300.0,11120000.0,33,111,PHL_LHR
PHL,LHR,2009-01-05,2009-01-30,1234567,22:00,10:05+1,BA68,767,07:05,5,30,Boeing 767 all pax models,\N,216,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Heathrow,London,United Kingdom,51.4775,-0.461389,216,United Kingdom_London,5649300.0,11120000.0,33,111,PHL_LHR
SFO,LHR,2009-01-02,2009-01-30,1234567,16:15,10:25+1,BA284,744,10:10,2,30,Boeing 747-400 pax,B744,416,San Francisco Intl,San Francisco,United States,37.618972,-122.374889,Heathrow,London,United Kingdom,51.4775,-0.461389,416,United Kingdom_London,3592294.0,11120000.0,33,214,SFO_LHR
SFO,LHR,2009-01-02,2009-01-30,1234567,19:50,14:00+1,BA286,744,10:10,2,30,Boeing 747-400 pax,B744,416,San Francisco Intl,San Francisco,United States,37.618972,-122.374889,Heathrow,London,United Kingdom,51.4775,-0.461389,416,United Kingdom_London,3592294.0,11120000.0,33,214,SFO_LHR
DEN,LHR,2009-01-02,2009-01-30,1234567,17:15,09:05+1,BA218,777,08:50,2,30,Boeing 777 all pax models,\N,305,Denver Intl,Denver,United States,39.861656,-104.673178,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,2876625.0,11120000.0,33,270,DEN_LHR
IAH,LHR,2009-01-02,2009-01-20,1234567,20:35,11:25+1,BA196,744,08:50,2,20,Boeing 747-400 pax,B744,416,George Bush Intcntl Houston,Houston,United States,29.984433,-95.341442,Heathrow,London,United Kingdom,51.4775,-0.461389,416,United Kingdom_London,5464251.0,11120000.0,33,121,IAH_LHR
IAH,LHR,2009-01-02,2009-01-30,1234567,16:25,07:15+1,BA194,744,08:50,2,30,Boeing 747-400 pax,B744,416,George Bush Intcntl Houston,Houston,United States,29.984433,-95.341442,Heathrow,London,United Kingdom,51.4775,-0.461389,416,United Kingdom_London,5464251.0,11120000.0,33,121,IAH_LHR
MEX,LHR,2009-01-02,2009-01-30,135,20:40,13:00+1,BA242,744,10:20,2,30,Boeing 747-400 pax,B744,416,Licenciado Benito Juarez Intl,Mexico City,Mexico,19.436303,-99.072097,Heathrow,London,United Kingdom,51.4775,-0.461389,178,United Kingdom_London,21505000.0,11120000.0,33,8,MEX_LHR
PHX,LHR,2009-01-02,2009-01-30,2,21:10,13:55+1,BA288,744,09:45,2,30,Boeing 747-400 pax,B744,416,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Heathrow,London,United Kingdom,51.4775,-0.461389,59,United Kingdom_London,4219697.0,11120000.0,33,186,PHX_LHR
PHX,LHR,2009-01-02,2009-01-30,4,21:00,13:45+1,BA288,744,09:45,2,30,Boeing 747-400 pax,B744,416,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Heathrow,London,United Kingdom,51.4775,-0.461389,59,United Kingdom_London,4219697.0,11120000.0,33,186,PHX_LHR
YYC,LHR,2009-01-02,2009-01-30,124567,20:15,12:20+1,BA102,767,09:05,2,30,Boeing 767 all pax models,\N,216,Calgary Intl,Calgary,Canada,51.113888,-114.020278,Heathrow,London,United Kingdom,51.4775,-0.461389,185,United Kingdom_London,1239220.0,11120000.0,33,558,YYC_LHR
YYC,LHR,2009-01-02,2009-01-30,3,22:10,14:15+1,BA102,767,09:05,2,30,Boeing 767 all pax models,\N,216,Calgary Intl,Calgary,Canada,51.113888,-114.020278,Heathrow,London,United Kingdom,51.4775,-0.461389,30,United Kingdom_London,1239220.0,11120000.0,33,558,YYC_LHR
ABV,LHR,2009-01-02,2009-01-30,1234567,10:15,15:35,BA82,777,06:20,2,30,Boeing 777 all pax models,\N,305,Nnamdi Azikiwe Intl,Abuja,Nigeria,9.006792,7.263172,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,1235880.0,11120000.0,33,560,ABV_LHR
AMS,LHR,2009-01-04,2009-01-30,123456,07:25,07:45,BA423,319,01:20,4,30,Airbus A319,A319,124,Schiphol,Amsterdam,Netherlands,52.308613,4.763889,Heathrow,London,United Kingdom,51.4775,-0.461389,106,United Kingdom_London,862965.0,11120000.0,33,708,AMS_LHR
AMS,LHR,2009-01-02,2009-01-30,1234567,14:50,15:10,BA435,319,01:20,2,30,Airbus A319,A319,124,Schiphol,Amsterdam,Netherlands,52.308613,4.763889,Heathrow,London,United Kingdom,51.4775,-0.461389,124,United Kingdom_London,862965.0,11120000.0,33,708,AMS_LHR
AMS,LHR,2009-01-02,2009-01-30,123456,11:45,12:10,BA431,320,01:25,2,30,Airbus A320-100/200,A320,150,Schiphol,Amsterdam,Netherlands,52.308613,4.763889,Heathrow,London,United Kingdom,51.4775,-0.461389,128,United Kingdom_London,862965.0,11120000.0,33,708,AMS_LHR
AMS,LHR,2009-01-02,2009-01-30,123457,16:40,16:55,BA439,320,01:15,2,30,Airbus A320-100/200,A320,150,Schiphol,Amsterdam,Netherlands,52.308613,4.763889,Heathrow,London,United Kingdom,51.4775,-0.461389,128,United Kingdom_London,862965.0,11120000.0,33,708,AMS_LHR
AMS,LHR,2009-01-02,2009-01-30,123456,19:20,19:40,BA441,321,01:20,2,30,Airbus A321-100/200,A321,186,Schiphol,Amsterdam,Netherlands,52.308613,4.763889,Heathrow,London,United Kingdom,51.4775,-0.461389,159,United Kingdom_London,862965.0,11120000.0,33,708,AMS_LHR
AMS,LHR,2009-01-02,2009-01-30,123457,10:40,11:00,BA429,321,01:20,2,30,Airbus A321-100/200,A321,186,Schiphol,Amsterdam,Netherlands,52.308613,4.763889,Heathrow,London,United Kingdom,51.4775,-0.461389,159,United Kingdom_London,862965.0,11120000.0,33,708,AMS_LHR
AUH,LHR,2009-01-02,2009-01-30,1234567,02:35,06:25,BA72,777,07:50,2,30,Boeing 777 all pax models,\N,305,Abu Dhabi Intl,Abu Dhabi,United Arab Emirates,24.432972,54.651138,Heathrow,London,United Kingdom,51.4775,-0.461389,305,United Kingdom_London,1483000.0,11120000.0,33,487,AUH_LHR
